PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0B7B0,2kr2r1/ppp5/3b3p/5p1q/8/5B2/PPP2nPN/R1Q2R1K w - - 0 23,f1f2 h5h2,775,81,100,64,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/tkpXLPlF#45,
0B9Aq,1r1R2k1/1r3ppp/p7/8/B1P5/1P3P2/5P1P/3R2K1 b - - 2 28,b8d8 d1d8,400,90,100,104,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/HDhY7F4z/black#56,
0BI4w,4rk2/1pq2p2/p4QnN/2P5/2P2p2/8/PP3PPP/R3r1K1 w - - 1 29,a1e1 e8e1,489,80,100,132,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/VA0zqQnV#57,
0BLbM,8/8/R7/2pk4/8/4p3/PPP1r3/2K5 w - - 0 49,a6a8 e2e1,484,91,100,381,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/kwpyH29G#97,
0BSBk,r2qkbnr/pppb1ppp/8/4p2Q/2B1Pp2/3P4/PPP3PP/RNB2RK1 b kq - 3 8,f8d6 h5f7,547,80,100,256,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/3ZEZsZnR/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense
0BU2Y,1br2k2/1p1q1pQ1/p7/3p1N2/5PP1/1P2P2P/P7/3n2K1 b - - 5 34,f8e8 g7h8,784,89,100,29,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/Wn9xMjiz/black#68,
0Bgxf,r1b2rk1/pp3ppp/5b2/2P5/3pQ3/3B1N2/1PPK1PPP/q2R3R b - - 3 16,a1b2 e4h7,507,82,100,270,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/KYwgr8HN/black#32,French_Defense French_Defense_Exchange_Variation
0Bska,1k2n3/p7/Kp6/2p3pp/P1P1B3/3P1PP1/7P/8 w - - 1 38,e4g6 e8c7,581,78,100,247,endgame mate mateIn1 oneMove,https://lichess.org/o96KGvh9#75,
0BynO,4rbk1/1pp2pp1/2qpb1rp/p4N1Q/1nP2P1R/1P2P3/PB4PP/RB4K1 w - - 2 22,f5d4 c6g2,706,79,98,797,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/KroKWSQi#43,
0C46N,r4rk1/4b1pp/2q5/1N2p3/P1p2n2/2B5/2Q2PPP/R4RK1 w - - 0 24,c3e5 c6g2,517,81,100,292,middlegame,https://lichess.org/AwMgMYmw#47,
0C5lN,r2qk3/pp1bn1rB/2n1p3/3pP2p/1P1P2pP/P1R3P1/5QPN/5RK1 b q - 1 23,d8b6 f2f8,734,84,100,52,mate mateIn1 middlegame oneMove,https://lichess.org/G42j81qX/black#46,
0CFIG,r4rk1/pppqbppp/3p4/3P4/2PQ4/1P6/PB3PPP/R4RK1 b - - 2 14,b7b6 d4g7,408,93,97,428,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ES80hpNy/black#28,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
0CILD,r1bq1rk1/1p3ppp/2n1pb2/p2p4/3P4/P1NQPN2/1P3PPP/1BR1K2R b K - 2 13,c6e7 d3h7,660,97,100,63,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/gCsrJ80E/black#26,Benoni_Defense Benoni_Defense_Old_Benoni
0CLrY,r1b1r1k1/1pp2ppp/p1n1pq2/3P4/P2b2PP/1PN5/1BPPQPB1/2KR3R b - - 0 13,e6d5 e2e8,612,82,100,117,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/rFIFumsO/black#26,French_Defense French_Defense_Chigorin_Variation
0CNsS,1k1Q3r/1rp2q2/p4P2/1p2p2p/1P6/P3B2P/6P1/2RR2K1 b - - 1 38,h8d8 d1d8,761,105,100,23,endgame mate mateIn1 oneMove queensideAttack,https://lichess.org/Q6QqMRVa/black#76,
0CV1e,r1bq2nr/ppp3p1/2np1k1p/2b1p1NP/4P3/3P1Q2/PPP2PP1/RNB1K2R b KQ - 2 9,f6e7 f3f7,718,80,100,284,mate mateIn1 oneMove opening,https://lichess.org/AlUEqR5D/black#18,Bishops_Opening Bishops_Opening_Boi_Variation
0CgNC,8/5kp1/1p4p1/3pn1K1/6P1/1P6/P3N2P/8 w - - 0 29,e2f4 e5f3,733,79,100,786,endgame knightEndgame mate mateIn1 oneMove,https://lichess.org/KNapX7nu#57,
0CjII,4rrk1/2qn1ppp/1ppp1R1B/p7/P2PP1Q1/2N5/1PP3PP/R5K1 b - - 0 19,d7f6 g4g7,494,84,100,119,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/EPNkmPcU/black#38,
0Ckyp,2rk3r/6Rp/R4p2/P5p1/5p2/7P/6P1/6K1 b - - 0 35,h8e8 a6d6,782,78,100,188,endgame,https://lichess.org/ItuJgASN/black#70,
0CnQc,r2qkbr1/p2nnp1N/1p1p1Bpp/2pPp3/8/3P2P1/PPP2PBP/R2QK2R b KQq - 0 12,d7f6 h7f6,567,82,98,254,mate mateIn1 oneMove opening,https://lichess.org/1rwRRTDc/black#24,Sicilian_Defense Sicilian_Defense_Lasker-Dunne_Attack
0Cpkq,r1b1k2N/pppp2pp/2n2n2/2q1p3/2B1P2b/2P5/PP1P2PP/RNBQ1K1R w q - 1 9,c4e2 c5f2,636,78,100,324,mate mateIn1 middlegame oneMove,https://lichess.org/eb9x0RkZ#17,Italian_Game Italian_Game_Two_Knights_Defense
0CrhE,4rn2/pp3pk1/2p2n1p/3p1Bp1/8/2N3Q1/PPP2PPP/3q2K1 w - - 0 22,c3d1 e8e1,400,89,100,129,endgame,https://lichess.org/Ea8eHy2P#43,
0Cyma,r1b2rk1/1pbp1ppp/pq6/2pnP3/4QP2/2P1B3/PPB3PP/RN3RK1 b - - 2 15,d5e3 e4h7,763,80,100,98,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/9G7qil8f/black#30,Sicilian_Defense Sicilian_Defense_Alapin_Variation
0D0rk,r1bq1rk1/p2n1p1p/4p1pQ/3pP3/5P2/2PpB2R/P1P3PP/R5K1 b - - 1 16,f7f5 h6h7,746,77,97,895,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bNSXy2TP/black#32,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation
0DFTF,r1b1Q2k/1pp3pB/p1nq3r/3pp3/8/2P1PN2/PP3PPP/R4RK1 b - - 3 19,h8h7 f3g5,783,77,100,859,mate mateIn1 middlegame oneMove,https://lichess.org/uGFibzO2/black#38,Queens_Pawn_Game Queens_Pawn_Game_Mason_Variation
0DMIm,r3r1Qk/1p1qb1pp/p1np1n2/6N1/8/P1N5/BP3PPP/R1B3K1 b - - 4 19,e8g8 g5f7,775,103,100,90,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/IikHwy53/black#38,
0DQee,8/p5p1/2p2k1p/2P2P2/pP4PK/8/4Q2P/1r4q1 b - - 6 46,b1b4 e2e6,507,88,100,132,endgame mate mateIn1 oneMove,https://lichess.org/6Oltxu2H/black#92,
0DUXC,2krr3/1p3pp1/p1qp1n1p/Q2N4/3Pb3/P5P1/1PP1P1B1/2KR3R w - - 1 20,d5f6 c6c2,454,82,98,704,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/VbOGjImY#39,
0DXM7,8/1P6/R7/6k1/8/P4rpp/6R1/7K w - - 0 64,g2b2 f3f1,399,91,100,328,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/nTrY3C5x#127,
0Ddcg,3rR2k/5Qpp/p2N1p2/6q1/6n1/1P6/P5PP/3R3K b - - 4 39,d8e8 f7e8,697,88,100,98,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/6gq6WMPN/black#78,
0Dekd,7r/p6p/5R2/6pk/6P1/2Nr1P2/PP5P/6K1 b - - 0 30,h5h4 f6h6,529,92,100,71,endgame mate mateIn1 oneMove,https://lichess.org/QghLdgol/black#60,
0DgmV,8/5k2/3b1p2/7q/8/8/6PP/3Q1R1K w - - 5 51,d1f3 h5h2,735,76,100,146,endgame master mate mateIn1 oneMove,https://lichess.org/zHfO9jnU#101,
0DhAU,r5Qk/p1p3pp/1p1q1n2/n3r1N1/8/8/PPPP1PPP/R1B2RK1 b - - 2 18,f6g8 g5f7,630,82,98,707,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/tbUjhSth/black#36,Italian_Game Italian_Game_Two_Knights_Defense
0E447,rnb2rk1/p2q1ppp/2pP4/1pn5/8/2QB4/PB2NPPP/3R1RK1 b - - 3 16,c5d3 c3g7,668,77,97,386,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/cor1V4hS/black#32,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense
0EFXq,rn1q1rk1/pb1p1p2/1p3P2/2pp2NQ/2P5/8/PP3PPP/R4RK1 b - - 0 18,d8f6 h5h7,790,80,100,172,middlegame,https://lichess.org/E97mqiQi/black#36,Owen_Defense Owen_Defense_Other_variations
0EI6g,r3r1k1/1pp2ppQ/p2p4/8/7R/8/q1P2PPP/4R1K1 b - - 1 20,g8f8 h7h8,701,78,99,804,endgame mate mateIn1 oneMove,https://lichess.org/Z4R9B3PL/black#40,
0EST7,3R1q1k/pp2rpnp/5BpQ/4pb2/6P1/1P3P2/P1P4P/1K6 b - - 1 28,f8d8 h6g7,792,78,98,569,endgame kingsideAttack master mate mateIn1 oneMove,https://lichess.org/ndJEwbTV/black#56,
0EUiS,2b1k2r/p1pp1pp1/2p1P2p/8/1q6/b1NQ2P1/r1P4P/K2R1B1R w k - 1 17,a1a2 b4b2,744,78,100,172,middlegame,https://lichess.org/EF6uad1i#33,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted
0EV01,3r4/1k4pp/5p2/4b3/1Pb5/P3B2P/R2N1PP1/6K1 w - - 12 34,d2c4 d8d1,737,161,100,24,endgame mate mateIn1 oneMove,https://lichess.org/umj7BF1u#67,
0Ebs5,rnb2rk1/1p1nqpp1/p3p3/2ppP1NQ/3P4/2N5/PPP2PPP/R3K2R b KQ - 3 12,g7g6 h5h7,755,78,100,103,mate mateIn1 middlegame oneMove,https://lichess.org/qlpIkgye/black#24,French_Defense French_Defense_Classical_Variation
0EidL,8/4Nppk/3Q2P1/7p/P6P/4n3/1P6/2Kbq3 b - - 0 38,h7h8 d6d8,515,88,100,107,endgame master mate mateIn1 oneMove,https://lichess.org/w6euFUHt/black#76,
0EsFd,3r1rk1/pbp3pp/1p2R3/8/2BP2Q1/2P5/PP4PP/5q1K w - - 2 21,c4f1 f8f1,454,105,97,487,endgame mate mateIn1 oneMove,https://lichess.org/iAtCmdvg#41,
0F1uj,rn1qkbnr/pp1bp2p/5pN1/2p4Q/8/8/PPPP1PPP/RNB1KB1R b KQkq - 0 7,h7g6 h5g6,731,78,97,1108,mate mateIn1 oneMove opening,https://lichess.org/6Vn82ftz/black#14,Sicilian_Defense Sicilian_Defense_Other_variations
0F2A5,r5nr/ppNkppbp/3p2p1/7P/4P3/1q2BP2/1P2NQ1P/1K3B1R w - - 2 17,c7a8 b3b2,763,77,98,369,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/eUMnWed2#33,Sicilian_Defense Sicilian_Defense_Closed
0FA5P,1k6/1p1n3p/q2N4/1N1b3B/P7/3n3P/5r2/R1R3K1 b - - 3 42,a6b6 c1c8,555,100,97,769,mate mateIn1 middlegame oneMove,https://lichess.org/uJ6FKP5R/black#84,
0FMJF,R4k2/5n1p/5K2/8/1P6/2n5/p6P/8 b - - 1 58,f7d8 a8d8,485,88,100,186,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/nPo9mVcp/black#116,
0FNuS,r3kbnr/pbppqppp/1p6/1B2B3/8/2P1P3/PP3PPP/RN1QK1NR b KQkq - 0 7,e7e5 d1d7,656,86,100,54,mate mateIn1 oneMove opening,https://lichess.org/tYH48qGf/black#14,Englund_Gambit Englund_Gambit_Other_variations
0FQ7F,r1br4/pp2kppp/1bn1pN2/8/8/3B1N2/PPP2PPP/R1B2RK1 b - - 0 12,e7f6 c1g5,730,79,100,607,mate mateIn1 middlegame oneMove,https://lichess.org/IaFSxJdE/black#24,French_Defense French_Defense_Schlechter_Variation
0FSGo,5r2/6p1/R5np/3k4/1P1P4/4n1P1/1B5P/6K1 w - - 4 41,a6g6 f8f1,424,92,100,135,endgame mate mateIn1 oneMove,https://lichess.org/kBc3t5u3#81,
0FdMa,r1b1kr2/pppp2pp/3N4/4p3/2B1n2q/3K1QP1/PP1P3P/nNB2R2 b q - 1 12,e4d6 f3f8,574,97,100,771,mate mateIn1 middlegame oneMove,https://lichess.org/AgTypELA/black#24,Italian_Game Italian_Game_Two_Knights_Defense
0Fn1h,2qrr1k1/pp6/5Q2/3P3p/4p3/P3R1PK/7P/R7 w - - 1 28,h3h4 c8g4,727,76,100,453,endgame mate mateIn1 oneMove,https://lichess.org/LqAriJSU#55,
0FxWD,2r2rk1/pp1b1pp1/5q1p/3pp3/1Pn5/P2QPP2/1PB1N1PP/2R2RK1 b - - 3 20,c4b2 d3h7,626,86,100,87,master mate mateIn1 middlegame oneMove,https://lichess.org/XAa7T8ck/black#40,
0G9Uz,3kr3/6p1/1np2p2/5P1p/1PP1pK1P/6P1/1B2R1P1/8 w - - 1 30,c4c5 b6d5,751,78,97,308,endgame mate mateIn1 oneMove,https://lichess.org/cxvG1fV3#59,
0GJFw,6k1/5p1p/3B2p1/4P1n1/8/4Q1Pq/5P1P/2r3KR w - - 0 33,e3c1 g5f3,733,79,98,749,endgame master mate mateIn1 oneMove,https://lichess.org/s9RjzhUq#65,
0GREK,r3r1k1/1b3pp1/p6p/1ppq4/8/P2PB3/1PP2PPP/2RQ1RK1 w - - 0 17,c2c4 d5g2,521,93,97,420,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/hkyaoziz#33,Ruy_Lopez Ruy_Lopez_Morphy_Defense
0GdrS,4k2r/5ppp/p3p3/1bPp4/1P1Pn3/5N2/5rPP/R1B1R1K1 w k - 0 22,e1e4 f2f1,751,76,100,108,mate mateIn1 middlegame oneMove,https://lichess.org/MqBJNsGb#43,
0Gs4f,r4rk1/ppb3pp/2pq4/3p4/2P1p1Q1/1P2P1PP/PB3P2/R4RK1 b - - 0 17,f8f3 g4g7,779,77,100,397,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/9WJUjxbg/black#34,Semi-Slav_Defense Semi-Slav_Defense_Accelerated_Move_Order
0Gtna,4rrk1/ppb3pp/2pq1p2/5bB1/3p4/6NP/PP1Q1PP1/R4R1K w - - 0 23,g3f5 d6h2,555,92,98,596,mate mateIn1 middlegame oneMove,https://lichess.org/lHf1JqAR#45,
0Gu7T,r4r2/pb3pk1/2q3pp/1p2Rp2/2pP4/2P5/PP1Q1PPP/RB4K1 w - - 0 23,b1c2 c6g2,478,85,100,171,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/nW5filKc#45,
0GwFp,r2q1rk1/4bppp/1p2pB2/pPnb4/2p5/P3PN2/2QN1PPP/1BR1K2R b K - 0 15,e7f6 c2h7,462,87,100,377,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/XzD5iQXM/black#30,Yusupov-Rubinstein_System Yusupov-Rubinstein_System_Other_variations
0H5EM,rn2Q1k1/pppb1ppp/8/3q4/3P1B2/2P2P2/P5PP/R3R1K1 b - - 2 15,d7e8 e1e8,435,85,100,126,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/nSWNWpr9/black#30,French_Defense French_Defense_Exchange_Variation
0HF5P,6k1/pp3p1p/2b3p1/8/8/6QP/PP1P1PPK/R1Bqr3 w - - 5 26,b2b3 e1h1,707,81,100,78,endgame mate mateIn1 oneMove,https://lichess.org/ZVKUwKGo#51,
0HQ7o,6R1/5p2/p1R5/3p2k1/1P2bp2/r7/8/5K2 b - - 2 39,g5h4 c6h6,770,77,98,453,endgame master mate mateIn1 oneMove,https://lichess.org/X0Kq9R09/black#78,
0HWTp,7k/4Qprp/3p1p2/4pP2/5qP1/5B1R/1P5P/3r3K w - - 0 35,f3d1 f4f1,417,90,100,509,endgame mate mateIn1 oneMove,https://lichess.org/Rerv2fc8#69,
0HaoZ,7N/kb4p1/pp5p/3p4/3Pnq2/P7/1Pr3PP/R1B3RK w - - 0 33,c1f4 e4f2,791,76,100,125,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/QOTdMpA0#65,
0HlZX,r2q1rk1/pppb1ppp/3p4/4P3/3N1Pnb/2PQ4/PPB5/RNB1R1K1 b - - 0 15,h4e1 d3h7,576,83,100,122,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/4pEwQn4K/black#30,Philidor_Defense Philidor_Defense_Exchange_Variation
0HqjM,r1b1r1k1/ppp2ppp/8/2bP4/3N1p1q/2PP1Q2/PP4PP/RNB2K1R w - - 3 12,c1f4 e8e1,557,80,100,414,mate mateIn1 oneMove opening,https://lichess.org/tP7tuYg2#23,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
0I0Sl,6k1/R7/8/4Np2/3P1P1b/4PK2/Pr6/8 w - - 2 47,a7f7 b2f2,493,85,100,74,endgame master mate mateIn1 oneMove,https://lichess.org/Wlw56I5I#93,
0I1aH,r3k1nr/ppp2pp1/3p3p/3Np1q1/2B1P3/3PPP1b/PPP4P/R2QR1K1 w kq - 1 12,g1f2 g5g2,790,78,98,368,mate mateIn1 middlegame oneMove,https://lichess.org/petN9sav#23,Italian_Game Italian_Game_Giuoco_Pianissimo
0I346,3r3k/1b1p1p1p/pp2r1pQ/3qP3/6N1/1P6/P4PPP/R3R1K1 w - - 4 25,g4f6 d5g2,632,80,100,482,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/3SxG8RZb#49,
0I3Fh,r3qrk1/ppb1Nppp/1n6/3RP1N1/2p5/2P5/PPQ2PPP/4R1K1 b - - 8 23,e8e7 c2h7,744,78,97,715,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7FZu5cHv/black#46,
0I8Af,rnb1k1nr/pppp1ppp/4pq2/2b5/P7/N3P3/1PPP1PPP/R1BQKBNR w KQkq - 3 4,e3e4 f6f2,777,79,100,155,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/QtKiYs5k#7,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
0I90s,r4rk1/1b1nqpp1/p3p2p/1p1pP3/5P2/2PQ1N2/PPB3PP/R4RK1 b - - 3 18,a8c8 d3h7,619,90,100,54,mate mateIn1 middlegame oneMove,https://lichess.org/ImHnAcU1/black#36,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
0I9kn,2rQ3k/1q4pp/5p2/4p3/2n1P3/2P2N1P/1P3PP1/3R2K1 b - - 4 35,c8d8 d1d8,413,95,100,115,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/IB4tPD4D/black#70,
0IHJr,5r1k/p1p3Rp/2p5/7P/3P3q/P1P2Q1P/5P1K/6R1 b - - 0 25,f8f3 g7g8,513,81,100,189,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/tExSRrnq/black#50,
0IJeP,6k1/1bR2p2/p4P2/5Bp1/p5P1/4b1K1/PP1r4/8 b - - 5 38,b7d5 c7c8,488,90,100,261,endgame mate mateIn1 oneMove,https://lichess.org/Q311qar2/black#76,
0IMjH,rn3rk1/pb2p1bp/1pqpNnp1/8/3P4/2PB4/PP4PP/RNBQ1RK1 w - - 2 13,e6f8 c6g2,678,83,97,942,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/750pew5M#25,Benoni_Defense Benoni_Defense_Old_Benoni
0IN6H,5r1k/ppp1rp2/3p1N1p/b3q1pQ/4P3/3B4/PPP4P/1K3R2 b - - 7 30,e7e6 h5h6,554,90,98,1405,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7vMUbBY6/black#60,
0ISeg,r4rk1/pp3ppp/2p5/4P1q1/4Q3/P3Pp2/1P3P1P/R1B2RK1 w - - 2 18,g1h1 g5g2,783,78,98,381,mate mateIn1 middlegame oneMove,https://lichess.org/Zk0p7x51#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
0IVqx,r2q1rk1/3b1p2/p3p1p1/1pppB2p/5PQ1/1P1PP2R/P1PN3P/R5K1 b - - 0 18,h5g4 h3h8,710,97,100,32,mate mateIn1 middlegame oneMove,https://lichess.org/XDduUEcv/black#36,Bird_Opening Bird_Opening_Dutch_Variation
0IgN2,1r5r/1b2kppp/p1qpp3/6n1/P2P4/5N2/3NQPPP/R4RK1 w - - 2 18,f3g5 c6g2,664,82,100,101,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/icMDv7lv#35,Sicilian_Defense Sicilian_Defense_Mengarini_Variation
0ImJB,8/7k/5Q1p/3q1Pp1/6P1/6P1/6K1/8 w - - 1 54,g2h3 d5h1,663,79,100,119,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/CYybss9x#107,
0IpoN,2kr1r2/ppp5/3b3p/n2q1p2/3Pn1p1/1PP1Q3/P2N2PP/RNB2RK1 b - - 1 19,d6h2 g1h2,655,103,100,208,equality hangingPiece middlegame oneMove,https://lichess.org/L2OTr1rU/black#38,
0IxLX,r4Q1k/ppp3p1/7p/3Pq3/8/3B4/PPP3PP/5R1K b - - 8 25,a8f8 f1f8,442,88,100,327,endgame mate mateIn1 oneMove,https://lichess.org/uVW7f9Ck/black#50,
0Ixwd,6k1/Bpp2ppp/3p4/3P4/2P5/P4B1P/1q4P1/4RK2 b - - 1 24,b2a3 e1e8,492,86,100,74,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/YuOm4RqY/black#48,
0J3Vn,r3r1k1/1p3ppp/2pp1q2/p7/3QPn2/PPN2P1b/2PRBP1P/6RK b - - 2 21,f6h4 d4g7,629,86,100,934,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/oyZxuiFY/black#42,
0JCCh,2b2k1r/p3qp2/4pN1Q/2NpP3/2nP3p/6R1/pr3PPK/R7 b - - 1 34,h8h6 g3g8,515,83,97,977,master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/c8KnoHES/black#68,
0JJV2,rnb1N1k1/pp3ppp/1qp5/8/8/2P2PP1/PP2Nb1P/R1BQK2R w KQ - 1 15,e1f1 c8h3,772,78,100,191,mate mateIn1 oneMove opening,https://lichess.org/igSgHDZf#29,Kings_Pawn_Game Kings_Pawn_Game_Kings_Head_Opening
0JNtk,r2q1r1k/2p2pR1/1p2p2p/p1n1P3/2P5/2nBQP2/P1P2P1P/R1B4K b - - 0 17,c5d3 e3h6,790,83,100,44,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/eD6PVbya/black#34,Owen_Defense Owen_Defense_Other_variations
0JStz,8/8/8/6p1/4kp2/4p3/3rN1P1/4RK2 w - - 8 57,e2g1 d2f2,712,77,99,591,endgame master mate mateIn1 oneMove,https://lichess.org/UtbZcYhP#113,
0Jb8K,r4r2/p2n1pkp/bp1p1qp1/2p1p1N1/2P2P2/1P1B3Q/P2N2PP/5RK1 b - - 2 16,e5f4 h3h7,714,76,100,348,mate mateIn1 middlegame oneMove,https://lichess.org/7XX23f3g/black#32,English_Defense English_Defense_Other_variations
0JkU9,r1b2rk1/2q2ppp/2p1pP2/p2pb1Q1/6P1/2N5/PPP4P/R1B2R1K b - - 1 18,h7h6 g5g7,648,89,100,280,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/qQ1YrIEr/black#36,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
0JltE,4q1k1/pp3p1p/2pb1p2/3p4/3P4/2N2Q2/PPP2PPP/6K1 w - - 0 17,h2h3 e8e1,606,84,100,58,endgame mate mateIn1 oneMove,https://lichess.org/v7nAmg40#33,French_Defense French_Defense_Knight_Variation
0Jpvd,2kr3r/1pp1pNbp/p4np1/2Nq4/3P4/4PQ2/PP4PP/2R2RK1 b - - 0 17,d5f7 f3b7,525,82,100,146,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/iH90iYYR/black#34,Scandinavian_Defense Scandinavian_Defense_Main_Line
0Jrmn,rnN3k1/pp3ppp/1n2p3/2p1P3/2B1bB2/8/PPP2PPP/3R2K1 b - - 0 16,b6c4 d1d8,493,82,100,272,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/BcUtlvY3/black#32,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
0Jwjl,B4rk1/3Q1ppp/4p3/8/p4B2/P7/1PP2qPP/1R2b2K w - - 1 21,a8f3 f2f1,781,83,100,170,mate mateIn1 middlegame oneMove,https://lichess.org/leILrNZi#41,
0JyHt,r2r2k1/1pq2ppp/p3b3/2bB2Q1/8/1P4P1/PBP2P1P/R4RK1 b - - 2 16,d8d5 g5g7,767,79,100,69,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/0fB48cUD/black#32,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
0K368,r1bqk2r/pp3p2/2n5/3p2p1/3PB3/BQP1n1P1/P3N2P/R4RK1 b kq - 1 16,d5e4 b3f7,649,81,97,216,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/jxwDkgzW/black#32,English_Opening English_Opening_Kings_English_Variation
0K7Lm,rnb2rk1/5pp1/4pq1p/pp6/2pPQ3/2P2N1P/PPB2PP1/R3K2R b KQ - 1 15,a8a7 e4h7,435,96,100,759,mate mateIn1 middlegame oneMove,https://lichess.org/x1ijHu4s/black#30,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
0KQ44,r2q1rk1/ppp1bppp/2n2B2/5Q2/3P4/2NB3P/PPP3P1/R3R1K1 b - - 0 16,e7f6 f5h7,643,85,100,133,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ZvHuvQCz/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Modern_Defense
0KQEb,5rk1/1p2qrb1/5nQR/3p3R/p2P3P/P4P2/1PP3P1/2KN4 b - - 15 32,f6h5 g6h7,709,79,99,547,mate mateIn1 middlegame oneMove,https://lichess.org/y45nEpzK/black#64,
0KYpd,r5rk/1pp3p1/pn1p4/4PQ1p/3P3q/1P5P/P4PP1/RN3RK1 b - - 0 21,h4d4 f5h5,770,84,99,779,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Psf1Ehrg/black#42,
0Ka50,rn4k1/1p3ppp/p1p5/3Q4/3P4/4P1qP/PP2K1P1/2R2B1R b - - 2 18,c6d5 c1c8,429,85,100,79,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/cP6r4NZv/black#36,French_Defense French_Defense_Exchange_Variation
0KbaE,1b1r4/8/5p1p/p1P1pkpP/P1B1NnR1/1r3K2/5P2/6R1 w - - 2 33,c4b3 d8d3,794,81,100,58,mate mateIn1 middlegame oneMove,https://lichess.org/wVQ8UqUp#65,
0KcR3,Q4k2/8/5q1p/8/2B5/P7/KPP2r2/8 b - - 8 54,f8g7 a8g8,746,78,100,729,endgame,https://lichess.org/2qweT4z0/black#108,
0Kx28,6r1/7k/4p1pp/p3Pq2/P4p2/5P1K/3Q2R1/6R1 w - - 6 47,h3h2 f5h5,764,78,100,87,endgame mate mateIn1 oneMove,https://lichess.org/PJ0EiMqo#93,
0KzlX,rn1q1rBk/p2p1pp1/1p2pb2/8/2P5/2N1PP2/PPQ2P2/R3K2R b KQ - 1 17,h8g8 c2h7,660,79,100,116,mate mateIn1 middlegame oneMove,https://lichess.org/K9ZFKVO2/black#34,Indian_Defense Indian_Defense_Anti-Nimzo-Indian
